Local time,Ask,Bid,AskVolume,BidVolume
13.04.2021 08:30:02.543 GMT-0500,71.63300000000001,70.707,0.011,0.011
13.04.2021 08:30:03.145 GMT-0500,72.522,71.638,0.011,0.011
13.04.2021 08:30:03.248 GMT-0500,71.893,71.637,0.0008,0.011
13.04.2021 08:30:04.567 GMT-0500,71.71300000000001,70.707,0.011,0.011
13.04.2021 08:30:04.977 GMT-0500,71.712,71.378,0.011,0.011
13.04.2021 08:30:05.148 GMT-0500,72.512,71.718,0.011,0.011
13.04.2021 08:30:08.279 GMT-0500,72.02300000000001,71.387,0.0075,0.011
13.04.2021 08:30:10.692 GMT-0500,71.663,70.707,0.0075,0.011
13.04.2021 08:30:10.875 GMT-0500,71.653,70.707,0.0008,0.011
13.04.2021 08:30:11.220 GMT-0500,71.653,70.707,0.0075,0.011
13.04.2021 08:30:11.628 GMT-0500,71.652,71.308,0.011,0.0075
13.04.2021 08:30:13.092 GMT-0500,71.953,71.307,0.011,0.011
13.04.2021 08:30:13.693 GMT-0500,71.953,71.307,0.011,0.0075
13.04.2021 08:30:17.707 GMT-0500,72.012,71.33800000000001,0.011,0.0075
13.04.2021 08:30:19.839 GMT-0500,72.052,70.708,0.011,0.011
13.04.2021 08:30:23.471 GMT-0500,72.052,71.33800000000001,0.011,0.011
13.04.2021 08:30:24.981 GMT-0500,72.032,71.33800000000001,0.011,0.011
13.04.2021 08:30:26.496 GMT-0500,71.822,71.39800000000001,0.011,0.0075
13.04.2021 08:30:26.932 GMT-0500,71.812,71.408,0.0075,0.0075
13.04.2021 08:30:27.151 GMT-0500,71.822,71.39800000000001,0.011,0.011
13.04.2021 08:30:28.198 GMT-0500,71.812,71.408,0.011,0.011
13.04.2021 08:30:28.400 GMT-0500,71.822,71.39800000000001,0.011,0.011
13.04.2021 08:30:28.904 GMT-0500,71.813,71.397,0.0008,0.011
13.04.2021 08:30:29.231 GMT-0500,71.602,70.708,0.011,0.011
13.04.2021 08:30:29.332 GMT-0500,71.602,71.47800000000001,0.011,0.011
13.04.2021 08:30:30.105 GMT-0500,71.602,71.488,0.011,0.0075
13.04.2021 08:30:30.292 GMT-0500,71.60300000000001,71.477,0.011,0.011
13.04.2021 08:30:31.755 GMT-0500,71.592,71.47800000000001,0.011,0.011
13.04.2021 08:30:31.927 GMT-0500,71.60300000000001,71.437,0.011,0.011
13.04.2021 08:30:36.531 GMT-0500,71.562,71.438,0.0008,0.011
13.04.2021 08:30:36.581 GMT-0500,71.60300000000001,71.447,0.011,0.011
13.04.2021 08:30:37.247 GMT-0500,71.602,71.438,0.011,0.011
13.04.2021 08:30:41.005 GMT-0500,71.563,71.437,0.0008,0.011
13.04.2021 08:30:43.425 GMT-0500,71.563,71.447,0.011,0.011
13.04.2021 08:30:43.476 GMT-0500,71.562,71.438,0.011,0.011
13.04.2021 08:30:44.419 GMT-0500,71.563,71.447,0.011,0.0075
13.04.2021 08:30:44.654 GMT-0500,71.552,71.438,0.0075,0.011
13.04.2021 08:30:44.704 GMT-0500,71.553,71.437,0.011,0.011
13.04.2021 08:30:46.091 GMT-0500,71.552,71.44800000000001,0.011,0.011
13.04.2021 08:30:46.235 GMT-0500,71.552,71.438,0.011,0.011
13.04.2021 08:30:47.054 GMT-0500,71.553,71.447,0.011,0.0075
13.04.2021 08:30:47.105 GMT-0500,71.552,71.438,0.011,0.011
13.04.2021 08:30:57.644 GMT-0500,71.552,71.44800000000001,0.011,0.0075
13.04.2021 08:30:58.034 GMT-0500,71.552,71.438,0.011,0.011
13.04.2021 08:30:59.964 GMT-0500,71.552,71.44800000000001,0.011,0.011
13.04.2021 08:31:00.014 GMT-0500,71.552,71.438,0.011,0.011
13.04.2021 08:31:01.212 GMT-0500,71.553,71.437,0.011,0.011
13.04.2021 08:31:01.263 GMT-0500,71.532,71.438,0.011,0.011
13.04.2021 08:31:01.795 GMT-0500,71.553,71.447,0.011,0.011
13.04.2021 08:31:01.882 GMT-0500,71.553,71.507,0.011,0.011
13.04.2021 08:31:01.932 GMT-0500,71.552,71.438,0.011,0.011
13.04.2021 08:31:03.803 GMT-0500,71.683,71.497,0.011,0.011
13.04.2021 08:31:03.854 GMT-0500,71.602,71.498,0.011,0.011
13.04.2021 08:31:04.028 GMT-0500,71.602,71.428,0.011,0.011
13.04.2021 08:31:05.384 GMT-0500,71.602,70.708,0.011,0.011
13.04.2021 08:31:05.434 GMT-0500,71.602,71.438,0.011,0.011
13.04.2021 08:31:06.655 GMT-0500,71.602,71.538,0.011,0.0075
13.04.2021 08:31:06.706 GMT-0500,71.602,71.438,0.011,0.011
13.04.2021 08:31:07.206 GMT-0500,71.602,71.44800000000001,0.011,0.0075
13.04.2021 08:31:07.495 GMT-0500,71.60300000000001,71.437,0.011,0.011
13.04.2021 08:31:07.690 GMT-0500,71.602,71.547,0.011,0.0075
13.04.2021 08:31:07.741 GMT-0500,71.643,70.707,0.011,0.011
13.04.2021 08:31:07.841 GMT-0500,71.652,71.44800000000001,0.011,0.011
13.04.2021 08:31:08.512 GMT-0500,71.653,71.557,0.011,0.0075
13.04.2021 08:31:08.562 GMT-0500,71.653,71.447,0.011,0.011
13.04.2021 08:31:09.093 GMT-0500,71.643,71.457,0.011,0.011
13.04.2021 08:31:09.143 GMT-0500,71.652,71.44800000000001,0.011,0.011
13.04.2021 08:31:09.653 GMT-0500,71.653,71.287,0.011,0.011
13.04.2021 08:31:09.704 GMT-0500,71.653,71.467,0.011,0.011
13.04.2021 08:31:11.177 GMT-0500,71.642,71.47800000000001,0.0075,0.0075
13.04.2021 08:31:11.278 GMT-0500,71.652,71.468,0.011,0.011
